Order ID,Ship Date,Ship Mode,OrderID_SK
CA-2016-152765,2016-06-18,First Class,3016
CA-2015-153878,2015-04-30,Standard Class,3017
CA-2016-124016,2016-09-26,Second Class,3018
CA-2016-113551,2016-08-20,First Class,3019
CA-2014-107524,2014-03-08,Standard Class,3020
CA-2014-138072,2015-01-03,Standard Class,3021
CA-2015-134201,2015-04-16,Standard Class,3022
CA-2015-111780,2015-12-30,Second Class,3023
CA-2015-119942,2015-04-07,First Class,3024
CA-2015-151547,2015-01-23,Standard Class,3025
CA-2017-166695,2017-05-24,Standard Class,3026
CA-2017-167542,2017-08-20,Standard Class,3027
CA-2015-120901,2016-01-04,Standard Class,3028
CA-2017-121398,2017-12-29,Standard Class,3029
CA-2016-151561,2016-09-07,Standard Class,3030
CA-2017-154676,2017-08-08,First Class,3031
US-2014-165589,2014-02-18,Same Day,3032
US-2016-132577,2016-11-27,Standard Class,3033
CA-2015-114048,2015-12-18,Standard Class,3034
CA-2015-137281,2015-06-17,Standard Class,3035
US-2017-162068,2017-12-31,Second Class,3036
CA-2017-100111,2017-09-26,Standard Class,3037
US-2017-132381,2017-08-24,First Class,3038
CA-2015-147011,2015-06-22,Standard Class,3039
CA-2014-120852,2014-12-25,Standard Class,3040
CA-2016-150007,2016-09-16,Standard Class,3041
CA-2016-124590,2016-11-16,Standard Class,3042
CA-2016-133802,2016-03-20,Standard Class,3043
US-2016-113677,2016-11-19,Standard Class,3044
CA-2017-143378,2017-09-25,Standard Class,3045
CA-2017-152660,2017-12-09,Standard Class,3046
CA-2015-142139,2015-09-05,Standard Class,3047
CA-2017-145772,2017-06-07,Standard Class,3048
CA-2016-124100,2016-04-06,Standard Class,3049
US-2014-158400,2014-10-28,First Class,3050
CA-2017-162033,2017-04-02,Standard Class,3051
CA-2014-163447,2014-12-31,Standard Class,3052
CA-2017-145737,2017-09-20,Standard Class,3053
CA-2016-148096,2016-08-19,First Class,3054
CA-2016-146766,2016-11-04,Same Day,3055
CA-2015-105613,2015-10-22,Standard Class,3056
US-2016-142251,2016-11-04,Second Class,3057
CA-2014-131247,2014-04-04,Standard Class,3058
US-2015-113593,2015-04-20,First Class,3059
CA-2017-121083,2017-07-15,Standard Class,3060
CA-2017-151190,2017-07-01,Standard Class,3061
CA-2014-133543,2014-12-26,Standard Class,3062
CA-2017-105130,2017-11-25,Standard Class,3063
CA-2016-161928,2016-06-29,Second Class,3064
CA-2017-101322,2017-12-31,First Class,3065
US-2016-106600,2016-04-11,First Class,3066
CA-2014-111871,2014-03-21,Second Class,3067
CA-2017-139437,2017-07-08,Standard Class,3068
CA-2017-151484,2017-04-23,First Class,3069
CA-2016-104150,2016-08-05,Second Class,3070
CA-2016-161025,2016-12-09,Standard Class,3071
CA-2014-103989,2014-03-21,First Class,3072
CA-2015-142433,2015-04-25,Standard Class,3073
CA-2015-132815,2015-09-22,Second Class,3074
CA-2014-101266,2014-08-30,Second Class,3075
CA-2016-141523,2016-12-24,Second Class,3076
US-2014-106299,2014-08-08,Standard Class,3077
CA-2015-158421,2015-09-26,Standard Class,3078
CA-2016-143609,2016-12-13,First Class,3079
CA-2015-138331,2015-08-12,Standard Class,3080
CA-2015-138954,2015-11-17,First Class,3081
CA-2017-157903,2017-04-08,Standard Class,3082
CA-2016-157259,2016-12-28,Standard Class,3083
CA-2017-107986,2017-12-13,Same Day,3084
CA-2017-104927,2017-12-26,Standard Class,3085
CA-2017-113453,2017-10-28,Standard Class,3086
CA-2015-149909,2015-11-17,Standard Class,3087
CA-2015-146675,2015-04-20,Standard Class,3088
CA-2016-118332,2016-12-23,Standard Class,3089
CA-2016-133669,2016-10-27,Standard Class,3090
CA-2017-145660,2017-12-03,First Class,3091
CA-2016-133697,2016-10-24,Second Class,3092
CA-2017-148138,2017-10-03,Standard Class,3093
CA-2017-119809,2017-08-25,Standard Class,3094
CA-2017-149944,2017-11-16,Second Class,3095
CA-2014-128538,2014-10-15,Standard Class,3096
CA-2015-161711,2015-12-03,Standard Class,3097
US-2015-129553,2015-08-02,Standard Class,3098
CA-2016-160220,2016-10-26,Standard Class,3099
US-2017-157224,2017-09-18,Second Class,3100
CA-2017-140627,2017-12-27,Standard Class,3101
CA-2015-133445,2015-10-09,Standard Class,3102
CA-2014-148782,2014-11-07,Standard Class,3103
CA-2016-148208,2016-01-27,Standard Class,3104
CA-2017-127656,2017-07-17,Standard Class,3105
US-2017-142188,2017-09-11,Same Day,3106
CA-2016-144400,2016-02-27,Standard Class,3107
US-2016-155180,2016-01-29,Standard Class,3108
CA-2015-134075,2015-12-16,Standard Class,3109
US-2016-131912,2016-11-01,Second Class,3110
CA-2017-141572,2017-05-31,Second Class,3111
CA-2014-134621,2014-12-28,Standard Class,3112
CA-2016-165561,2016-11-28,Standard Class,3113
CA-2015-112305,2015-11-25,Standard Class,3114
CA-2017-121580,2017-06-04,Standard Class,3115
CA-2014-101147,2014-12-04,First Class,3116
CA-2014-165806,2014-04-07,Same Day,3117
CA-2015-151624,2015-09-14,Standard Class,3118
CA-2017-139444,2017-09-15,Standard Class,3119
CA-2015-133977,2015-09-08,Second Class,3120
CA-2017-141425,2017-11-06,Second Class,3121
CA-2015-133536,2015-03-30,Second Class,3122
CA-2015-150441,2015-08-17,Second Class,3123
CA-2015-162607,2015-05-18,Standard Class,3124
CA-2017-103506,2017-07-27,Standard Class,3125
CA-2016-132479,2016-09-26,First Class,3126
CA-2017-160724,2017-05-10,Standard Class,3127
US-2016-115952,2016-10-06,Same Day,3128
CA-2014-146731,2014-11-08,Standard Class,3129
CA-2015-115392,2015-10-04,Second Class,3130
CA-2017-102379,2017-12-06,Standard Class,3131
CA-2017-149706,2017-12-12,First Class,3132
US-2016-139087,2016-07-22,Second Class,3133
CA-2017-152226,2017-05-16,Standard Class,3134
CA-2015-116484,2015-11-26,Standard Class,3135
CA-2016-100944,2016-09-28,Standard Class,3136
CA-2016-125080,2016-10-26,Standard Class,3137
CA-2016-121020,2016-10-31,Standard Class,3138
CA-2014-100090,2014-07-12,Standard Class,3139
US-2015-139675,2015-03-18,Second Class,3140
CA-2017-143756,2017-12-05,First Class,3141
CA-2015-151253,2015-04-26,Standard Class,3142
CA-2014-141152,2014-09-19,First Class,3143
CA-2014-141313,2015-01-01,Standard Class,3144
CA-2014-169852,2014-10-26,Standard Class,3145
CA-2017-107314,2017-12-03,First Class,3146
US-2014-161305,2014-06-12,Standard Class,3147
CA-2017-166919,2017-11-27,Standard Class,3148
CA-2017-162712,2017-06-20,Second Class,3149
CA-2017-107552,2017-05-05,Same Day,3150
CA-2016-163328,2016-11-06,Second Class,3151
CA-2014-112837,2014-09-16,Standard Class,3152
CA-2017-120019,2017-02-21,Standard Class,3153
CA-2014-100762,2014-11-29,Standard Class,3154
CA-2017-161459,2017-11-29,Second Class,3155
CA-2017-160017,2017-10-02,Standard Class,3156
CA-2014-123316,2014-10-17,Standard Class,3157
CA-2014-141299,2014-06-07,Second Class,3158
CA-2014-104402,2014-06-23,Standard Class,3159
CA-2015-110289,2015-11-02,Standard Class,3160
CA-2014-167927,2014-01-26,Standard Class,3161
CA-2014-133305,2014-07-15,Standard Class,3162
CA-2016-165995,2016-09-06,Standard Class,3163
CA-2017-143112,2017-10-09,Standard Class,3164
US-2017-105830,2017-01-02,First Class,3165
CA-2015-146255,2015-03-10,First Class,3166
CA-2017-104822,2017-10-20,Same Day,3167
CA-2015-104486,2015-05-06,Standard Class,3168
CA-2017-161557,2017-09-08,Standard Class,3169
CA-2017-161130,2017-11-08,Standard Class,3170
US-2015-161347,2015-09-19,Standard Class,3171
US-2015-109015,2015-09-12,Standard Class,3172
CA-2014-110611,2014-10-13,Standard Class,3173
CA-2017-139080,2017-01-28,Standard Class,3174
CA-2015-115693,2015-12-15,Standard Class,3175
US-2014-107993,2014-11-30,Standard Class,3176
CA-2017-110443,2017-11-25,Standard Class,3177
CA-2017-144848,2017-04-05,First Class,3178
US-2017-147998,2017-05-24,Standard Class,3179
CA-2016-103919,2016-10-07,Standard Class,3180
CA-2016-113425,2016-11-21,Same Day,3181
CA-2017-143035,2017-10-05,Second Class,3182
CA-2014-107811,2014-05-03,Standard Class,3183
CA-2016-163216,2016-10-10,First Class,3184
US-2016-116442,2016-12-22,Standard Class,3185
CA-2017-150623,2017-04-14,Standard Class,3186
US-2014-163797,2014-04-13,Standard Class,3187
CA-2016-127236,2016-04-02,Standard Class,3188
US-2017-104661,2017-01-18,First Class,3189
CA-2014-134103,2014-02-04,Standard Class,3190
CA-2015-147529,2015-02-11,Standard Class,3191
CA-2016-129126,2016-12-19,Standard Class,3192
CA-2017-131632,2017-11-04,Standard Class,3193
CA-2017-151981,2017-08-12,Standard Class,3194
CA-2017-125472,2017-05-31,First Class,3195
CA-2015-156328,2015-12-05,Standard Class,3196
CA-2017-154074,2017-09-02,Second Class,3197
CA-2017-161774,2017-05-15,First Class,3198
CA-2017-151211,2017-08-23,Standard Class,3199
CA-2017-142671,2017-11-14,Second Class,3200
CA-2017-144750,2017-08-21,Same Day,3201
CA-2016-111976,2016-03-12,Standard Class,3202
CA-2016-140130,2016-11-05,Standard Class,3203
CA-2014-159121,2014-08-01,Standard Class,3204
CA-2015-149650,2015-10-27,First Class,3205
CA-2017-115777,2017-08-24,Standard Class,3206
CA-2016-143714,2016-05-27,Standard Class,3207
CA-2014-165764,2014-11-07,Standard Class,3208
CA-2015-121405,2015-04-04,Standard Class,3209
US-2017-116897,2017-05-29,First Class,3210
US-2017-113992,2017-12-19,Standard Class,3211
CA-2014-166891,2014-10-06,First Class,3212
CA-2016-101161,2016-10-20,Standard Class,3213
CA-2015-151785,2015-03-10,Standard Class,3214
US-2017-119816,2017-03-06,Second Class,3215
CA-2015-156510,2015-09-29,Standard Class,3216
US-2015-110261,2015-12-23,Second Class,3217
CA-2015-125710,2015-10-13,Standard Class,3218
CA-2017-161102,2017-08-03,First Class,3219
CA-2014-110065,2014-08-11,Standard Class,3220
US-2017-133361,2017-05-17,First Class,3221
US-2016-155404,2016-09-28,Standard Class,3222
CA-2015-114503,2015-11-17,Standard Class,3223
CA-2017-153080,2017-05-25,Second Class,3224
CA-2016-163804,2016-12-08,Standard Class,3225
CA-2015-108532,2015-09-02,Standard Class,3226
CA-2014-151897,2014-06-10,Standard Class,3227
CA-2016-113292,2016-03-20,Second Class,3228
CA-2014-149524,2014-01-15,First Class,3229
CA-2017-140872,2017-06-10,Standard Class,3230
CA-2017-113908,2017-06-09,Standard Class,3231
CA-2015-120621,2015-03-26,Standard Class,3232
US-2017-148866,2017-09-24,Standard Class,3233
CA-2014-149594,2014-09-19,Standard Class,3234
CA-2016-113845,2016-11-25,Standard Class,3235
CA-2017-111262,2017-11-01,Second Class,3236
CA-2015-103135,2015-07-28,Standard Class,3237
CA-2014-129147,2014-11-06,Standard Class,3238
CA-2017-128265,2017-11-22,Second Class,3239
CA-2016-152331,2016-06-30,Standard Class,3240
US-2016-128909,2016-10-11,Second Class,3241
CA-2017-102197,2017-12-26,Standard Class,3242
CA-2017-167640,2017-03-10,Standard Class,3243
US-2017-116652,2017-09-19,Standard Class,3244
CA-2017-138289,2017-01-18,Second Class,3245
CA-2016-129308,2016-07-13,Standard Class,3246
CA-2016-157791,2016-12-28,Second Class,3247
CA-2014-146864,2014-12-26,Standard Class,3248
CA-2014-103744,2014-02-27,Standard Class,3249
US-2017-107384,2017-12-08,Standard Class,3250
CA-2014-128209,2014-11-22,Standard Class,3251
CA-2014-169684,2014-10-23,First Class,3252
CA-2015-109862,2015-10-30,Standard Class,3253
US-2017-107888,2017-11-19,First Class,3254
US-2017-154872,2017-05-18,Standard Class,3255
CA-2014-113880,2014-03-05,Standard Class,3256
US-2015-164966,2015-08-01,First Class,3257
CA-2015-126739,2015-11-03,Second Class,3258
CA-2017-161578,2017-12-21,Second Class,3259
CA-2014-137092,2014-10-22,Second Class,3260
CA-2015-166947,2015-06-10,Standard Class,3261
CA-2016-160941,2016-07-26,Standard Class,3262
CA-2017-144680,2017-04-02,First Class,3263
CA-2014-166086,2014-05-12,Standard Class,3264
CA-2017-131282,2017-02-08,Second Class,3265
CA-2014-100678,2014-04-22,Standard Class,3266
CA-2016-161543,2016-05-16,Standard Class,3267
CA-2016-160535,2016-11-30,Standard Class,3268
CA-2017-123085,2017-03-08,Standard Class,3269
CA-2015-153752,2015-12-11,Second Class,3270
CA-2014-103660,2014-08-30,Standard Class,3271
CA-2016-169887,2016-10-22,Same Day,3272
CA-2016-148516,2016-08-11,Standard Class,3273
CA-2017-104731,2017-07-27,Standard Class,3274
CA-2014-164749,2014-03-26,First Class,3275
CA-2015-103716,2015-05-06,Standard Class,3276
CA-2016-126795,2016-06-16,Second Class,3277
CA-2015-146290,2015-05-11,Standard Class,3278
CA-2017-157112,2017-04-26,First Class,3279
CA-2014-169257,2014-06-12,Standard Class,3280
CA-2014-154095,2014-12-07,Standard Class,3281
CA-2017-146346,2017-06-20,First Class,3282
CA-2016-148852,2016-05-31,Standard Class,3283
US-2015-118906,2015-03-10,Same Day,3284
CA-2016-168921,2016-10-22,First Class,3285
CA-2015-107678,2015-04-28,Standard Class,3286
CA-2016-123512,2016-06-19,First Class,3287
US-2017-167402,2017-01-18,Second Class,3288
CA-2014-130449,2014-09-09,First Class,3289
CA-2015-141250,2015-01-23,Standard Class,3290
CA-2014-145541,2014-12-21,Standard Class,3291
CA-2014-138513,2014-05-27,Standard Class,3292
CA-2015-135489,2015-09-22,Second Class,3293
CA-2015-125696,2015-10-06,Standard Class,3294
CA-2016-105081,2016-12-30,Standard Class,3295
US-2016-146857,2016-05-08,Second Class,3296
CA-2016-166275,2016-10-24,Same Day,3297
CA-2017-144498,2017-05-06,Same Day,3298
CA-2017-103352,2017-11-30,Second Class,3299
CA-2014-108609,2014-11-02,Second Class,3300
CA-2017-128328,2017-08-09,Standard Class,3301
US-2015-156496,2015-08-16,Standard Class,3302
US-2016-127334,2016-12-21,Standard Class,3303
US-2017-124779,2017-09-11,First Class,3304
CA-2017-135937,2017-02-27,Standard Class,3305
CA-2015-129322,2015-08-10,Second Class,3306
CA-2017-162173,2017-11-01,Standard Class,3307
CA-2016-115483,2016-07-18,Second Class,3308
CA-2017-122175,2017-05-14,Second Class,3309
CA-2017-161088,2017-05-29,Standard Class,3310
CA-2014-154837,2014-08-27,Second Class,3311
CA-2015-153794,2015-09-16,Standard Class,3312
CA-2015-135510,2015-09-12,Standard Class,3313
CA-2015-109337,2015-11-23,Second Class,3314
CA-2014-150329,2014-10-14,Standard Class,3315
CA-2017-145037,2017-09-07,Second Class,3316
CA-2017-154466,2017-01-02,First Class,3317
CA-2014-109134,2014-11-10,Standard Class,3318
US-2015-129637,2015-12-22,Standard Class,3319
CA-2015-165162,2015-05-21,Standard Class,3320
CA-2017-140494,2017-03-15,Second Class,3321
CA-2017-104108,2017-12-09,Standard Class,3322
US-2017-165869,2017-08-05,Standard Class,3323
CA-2017-160899,2017-08-13,Second Class,3324
CA-2017-144225,2017-10-02,Second Class,3325
US-2016-163538,2016-08-30,Standard Class,3326
US-2016-155103,2016-12-07,Standard Class,3327
CA-2017-145429,2017-07-25,Standard Class,3328
CA-2015-153535,2015-05-24,Standard Class,3329
CA-2015-139164,2015-06-28,Standard Class,3330
CA-2016-112277,2016-09-15,Standard Class,3331
CA-2014-167724,2014-04-18,Standard Class,3332
CA-2015-123141,2015-11-19,Standard Class,3333
CA-2016-149503,2016-12-12,First Class,3334
CA-2017-163069,2017-08-21,Second Class,3335
CA-2017-107629,2017-12-14,Same Day,3336
CA-2016-134789,2016-04-15,Standard Class,3337
CA-2016-130442,2016-12-19,First Class,3338
CA-2017-102974,2017-09-24,Standard Class,3339
US-2017-166394,2017-09-06,Second Class,3340
CA-2016-128811,2016-09-16,Standard Class,3341
CA-2017-145443,2017-08-15,Second Class,3342
CA-2016-165827,2016-11-09,Standard Class,3343
CA-2015-156734,2015-06-20,First Class,3344
CA-2014-120096,2014-07-07,First Class,3345
CA-2015-141754,2015-12-25,Standard Class,3346
CA-2016-123358,2016-04-17,Standard Class,3347
CA-2014-144029,2014-05-31,Standard Class,3348
US-2017-101784,2017-07-11,Standard Class,3349
CA-2015-156923,2015-02-20,Standard Class,3350
CA-2017-111269,2017-06-18,Second Class,3351
CA-2017-159156,2017-11-16,First Class,3352
CA-2017-100230,2017-12-15,Standard Class,3353
CA-2016-154767,2016-06-30,Second Class,3354
CA-2017-124205,2017-09-19,Standard Class,3355
CA-2017-165715,2017-12-08,Standard Class,3356
CA-2017-100636,2017-06-30,Standard Class,3357
CA-2016-162943,2016-07-26,Second Class,3358
CA-2016-144764,2016-09-08,Standard Class,3359
CA-2017-100615,2017-04-24,Standard Class,3360
CA-2014-109302,2014-08-16,Standard Class,3361
CA-2017-139787,2017-09-23,Standard Class,3362
CA-2017-139402,2017-12-13,Standard Class,3363
CA-2016-119018,2016-11-08,Standard Class,3364
CA-2015-105361,2015-04-04,Standard Class,3365
US-2016-152373,2016-09-11,Standard Class,3366
US-2017-166037,2017-02-01,Standard Class,3367
US-2016-147711,2016-09-08,Second Class,3368
CA-2017-121293,2017-07-28,Second Class,3369
CA-2015-118843,2015-09-20,Standard Class,3370
CA-2015-161445,2015-09-09,Second Class,3371
CA-2016-124527,2016-11-17,First Class,3372
CA-2016-162348,2016-11-15,Standard Class,3373
CA-2014-141005,2014-08-18,First Class,3374
CA-2015-145394,2015-11-20,Standard Class,3375
CA-2015-168809,2015-08-25,Same Day,3376
CA-2016-109827,2017-01-01,Standard Class,3377
CA-2014-152233,2014-10-06,First Class,3378
CA-2014-125682,2014-11-25,First Class,3379
CA-2017-162880,2017-12-29,Standard Class,3380
CA-2015-128125,2015-04-05,Standard Class,3381
CA-2017-156237,2017-09-15,First Class,3382
CA-2014-144414,2014-06-21,Standard Class,3383
CA-2017-163860,2018-01-01,Standard Class,3384
US-2017-115609,2017-11-07,Standard Class,3385
CA-2015-154291,2015-07-29,Standard Class,3386
CA-2016-118689,2016-10-09,Standard Class,3387
CA-2016-140438,2016-12-27,Second Class,3388
US-2017-123204,2017-07-27,Standard Class,3389
CA-2015-112522,2015-10-17,Standard Class,3390
CA-2016-153101,2016-09-08,Same Day,3391
CA-2016-142615,2016-11-24,Standard Class,3392
CA-2017-142643,2017-10-20,Standard Class,3393
CA-2015-116260,2015-07-12,Standard Class,3394
CA-2017-107517,2017-02-09,Standard Class,3395
CA-2015-166338,2015-12-07,First Class,3396
CA-2016-123946,2016-09-17,Standard Class,3397
CA-2014-147543,2014-07-12,Standard Class,3398
US-2016-159093,2016-05-14,Standard Class,3399
CA-2016-162110,2016-07-22,Standard Class,3400
US-2016-163461,2016-06-21,First Class,3401
CA-2014-101462,2014-04-25,Standard Class,3402
US-2016-100461,2016-01-12,Standard Class,3403
US-2017-162670,2017-12-28,Second Class,3404
CA-2017-128965,2017-04-22,Standard Class,3405
CA-2017-138618,2017-12-08,Standard Class,3406
US-2016-126452,2016-08-28,Standard Class,3407
CA-2016-145009,2016-12-08,Second Class,3408
CA-2015-162544,2015-12-19,First Class,3409
CA-2014-124394,2014-10-22,Second Class,3410
US-2016-121013,2016-09-10,Standard Class,3411
US-2015-123918,2015-10-15,Same Day,3412
CA-2015-137113,2015-12-05,Second Class,3413
CA-2015-120677,2015-06-04,Standard Class,3414
CA-2017-123036,2017-09-17,Standard Class,3415
CA-2017-120222,2017-05-02,Standard Class,3416
CA-2017-164756,2017-09-22,Standard Class,3417
CA-2017-122028,2017-08-25,Standard Class,3418
US-2015-165512,2015-05-26,Second Class,3419
CA-2015-140557,2015-09-11,Standard Class,3420
US-2017-135013,2017-07-24,Same Day,3421
CA-2017-111220,2017-09-08,Standard Class,3422
US-2017-149006,2017-12-08,Second Class,3423
CA-2017-149468,2017-05-20,Same Day,3424
CA-2016-140249,2016-10-03,Standard Class,3425
US-2017-135503,2017-12-15,Standard Class,3426
CA-2014-126277,2014-09-18,Second Class,3427
US-2017-115301,2017-08-02,Standard Class,3428
CA-2017-168942,2017-08-05,Second Class,3429
US-2017-128398,2017-05-05,Second Class,3430
CA-2015-104115,2015-06-16,Standard Class,3431
CA-2014-142510,2014-12-29,Standard Class,3432
CA-2014-124247,2014-12-21,Standard Class,3433
CA-2016-105473,2016-04-18,Second Class,3434
CA-2015-102806,2015-05-28,Standard Class,3435
CA-2017-121706,2017-03-02,Standard Class,3436
CA-2017-109211,2017-04-10,Standard Class,3437
CA-2015-134257,2015-03-19,Second Class,3438
CA-2015-137925,2015-12-04,Standard Class,3439
CA-2016-140046,2016-08-03,Standard Class,3440
CA-2016-140382,2016-06-25,Second Class,3441
CA-2014-164182,2014-07-18,Standard Class,3442
CA-2017-137365,2017-12-03,Second Class,3443
CA-2016-129847,2016-09-04,First Class,3444
